run_id,seed,method,N,R,probe_idx,wall_sec_start,wall_sec_end,L_lo,L_hi,L_mid,slice_budget_sec,slice_used_sec,feasible,min_energy,min_feas,resample_events,L_best,bracket_width
0,42,pt,5,10,0,0.00,6.00,1.773133,2.438058,1.773133,6.00,6.00,0,2.051326e-01,2.051326e-01,0,,0.664925
0,42,pt,5,10,1,6.00,12.00,2.105595,2.438058,2.105595,6.00,6.00,0,3.614837e-01,3.614837e-01,0,,0.332462
0,42,pt,5,10,2,12.00,18.00,2.271826,2.438058,2.271826,6.00,6.00,0,7.156768e-01,7.156768e-01,0,,0.166231
0,42,pt,5,10,3,18.00,24.00,2.354942,2.438058,2.354942,6.00,6.00,0,5.939811e-01,5.939811e-01,0,,0.083116
0,42,pt,5,10,4,24.00,30.00,2.396500,2.438058,2.396500,6.00,6.00,0,6.800947e-02,6.800947e-02,0,,0.041558
0,42,pt,5,10,5,30.00,42.00,2.417279,2.438058,2.417279,12.00,12.00,0,1.657738e-01,1.657738e-01,0,,0.020779
0,42,pt,5,10,6,42.00,54.00,2.427668,2.438058,2.427668,12.00,12.00,0,2.153606e-01,2.153606e-01,0,,0.010389
0,42,pt,5,10,7,54.00,66.00,2.432863,2.438058,2.432863,12.00,12.00,0,6.523636e-01,6.523636e-01,0,,0.005195
0,42,pt,5,10,8,66.00,78.00,2.435460,2.438058,2.435460,12.00,12.00,0,1.105056e-01,1.105056e-01,0,,0.002597
0,42,pt,5,10,9,78.00,90.00,2.436759,2.438058,2.436759,12.00,12.00,0,1.694244e-01,1.694244e-01,0,,0.001299
0,42,pt,5,10,10,90.00,114.00,2.437408,2.438058,2.437408,24.00,24.00,0,3.568114e-01,3.568114e-01,0,,0.000649
0,42,pt,5,10,11,114.00,138.00,2.437733,2.438058,2.437733,24.00,24.00,0,4.246833e-01,4.246833e-01,0,,0.000325
0,42,pt,5,10,12,138.00,162.00,2.437895,2.438058,2.437895,24.00,24.00,0,7.883807e-01,7.883807e-01,0,,0.000162
0,42,pt,5,10,13,162.00,180.00,2.437976,2.438058,2.437976,18.00,18.00,0,7.596019e-02,7.596019e-02,0,,0.000081
